Rank,Name,stock,marketcap,Year,Month,monthly_average_close,Growth
43,United Parcel Service,UPS,158780768256,2015,August,79.67750549316406,-0.03919227121051678
43,United Parcel Service,UPS,158780768256,2015,September,80.52608489990234,0.010650175372409032
43,United Parcel Service,UPS,158780768256,2015,October,84.05915069580078,0.043874799082684844
43,United Parcel Service,UPS,158780768256,2015,November,84.64057159423828,0.006916806720324682
43,United Parcel Service,UPS,158780768256,2015,December,79.069610595703125,-0.06581903800510708
43,United Parcel Service,UPS,158780768256,2016,January,76.5799331665039,-0.03148715935796597
43,United Parcel Service,UPS,158780768256,2016,February,79.96709442138672,0.044230402336840356
43,United Parcel Service,UPS,158780768256,2016,March,87.35503387451172,0.09238724386050895
43,United Parcel Service,UPS,158780768256,2016,April,87.02374267578125,-0.0037924683219329874
43,United Parcel Service,UPS,158780768256,2016,May,86.0388412475586,-0.011317617444839624
43,United Parcel Service,UPS,158780768256,2016,June,89.90306091308594,0.04491250241747059
43,United Parcel Service,UPS,158780768256,2016,July,90.22020721435548,0.0035276474243312764
43,United Parcel Service,UPS,158780768256,2016,August,91.80061340332033,0.017517208591750783
43,United Parcel Service,UPS,158780768256,2016,September,91.91828155517578,0.0012817795817821693
43,United Parcel Service,UPS,158780768256,2016,October,90.573486328125,-0.014630334731002788
43,United Parcel Service,UPS,158780768256,2016,November,98.11516571044922,0.08326586165627552
43,United Parcel Service,UPS,158780768256,2016,December,97.03175354003906,-0.01104224981495163
43,United Parcel Service,UPS,158780768256,2017,January,92.36808013916016,-0.04806337338791362
43,United Parcel Service,UPS,158780768256,2017,February,90.20244598388672,-0.02344569847084329
43,United Parcel Service,UPS,158780768256,2017,March,91.51590728759766,0.014561260389164693
43,United Parcel Service,UPS,158780768256,2017,April,91.65235900878906,0.0014910164280248397
43,United Parcel Service,UPS,158780768256,2017,May,91.100982666015625,-0.006015953639780978
43,United Parcel Service,UPS,158780768256,2017,June,95.0727310180664,0.04359720648252025
43,United Parcel Service,UPS,158780768256,2017,July,94.8148422241211,-0.0027125421893719093
43,United Parcel Service,UPS,158780768256,2017,August,99.045074462890625,0.044615717745647966
43,United Parcel Service,UPS,158780768256,2017,September,104.00772857666016,0.050105006641485206
43,United Parcel Service,UPS,158780768256,2017,October,101.7905731201172,-0.021317218315259845
43,United Parcel Service,UPS,158780768256,2017,November,105.96705627441406,0.04103015658796255
43,United Parcel Service,UPS,158780768256,2017,December,103.96025848388672,-0.01893794034752184
43,United Parcel Service,UPS,158780768256,2018,January,111.0887222290039,0.06856912294251424
43,United Parcel Service,UPS,158780768256,2018,February,91.87126922607422,-0.17299193489068906
43,United Parcel Service,UPS,158780768256,2018,March,92.09123992919922,0.0023943361725383625
43,United Parcel Service,UPS,158780768256,2018,April,99.86964416503906,0.08446410583482174
43,United Parcel Service,UPS,158780768256,2018,May,102.9787826538086,0.031131967223509284
43,United Parcel Service,UPS,158780768256,2018,June,94.2080078125,-0.08517069842235325
43,United Parcel Service,UPS,158780768256,2018,July,106.32212829589844,0.1285890739512175
43,United Parcel Service,UPS,158780768256,2018,August,109.79875183105467,0.03269896484277161
43,United Parcel Service,UPS,158780768256,2018,September,104.32132720947266,-0.04988603722936696
43,United Parcel Service,UPS,158780768256,2018,October,95.19825744628906,-0.0874516266924487
43,United Parcel Service,UPS,158780768256,2018,November,103.87255859375,0.09111827653310761
43,United Parcel Service,UPS,158780768256,2018,December,87.8713607788086,-0.15404643951751273
43,United Parcel Service,UPS,158780768256,2019,January,94.96198272705078,0.08069320749556652
43,United Parcel Service,UPS,158780768256,2019,February,100.15789031982422,0.05471566034702576
43,United Parcel Service,UPS,158780768256,2019,March,101.55754089355467,0.013974441447010212
43,United Parcel Service,UPS,158780768256,2019,April,96.54058074951172,-0.04940017353611754
43,United Parcel Service,UPS,158780768256,2019,May,85.26045989990234,-0.11684330839978324
43,United Parcel Service,UPS,158780768256,2019,June,94.757293701171875,0.11138614326522545
43,United Parcel Service,UPS,158780768256,2019,July,109.62191772460937,0.15687049980885712
43,United Parcel Service,UPS,158780768256,2019,August,109.80416107177734,0.0016624718026352896
43,United Parcel Service,UPS,158780768256,2019,September,110.8775863647461,0.009775816166630223
43,United Parcel Service,UPS,158780768256,2019,October,106.57462310791016,-0.03880823345739856
43,United Parcel Service,UPS,158780768256,2019,November,111.65818786621094,0.04769957997555865
43,United Parcel Service,UPS,158780768256,2019,December,109.1681900024414,-0.022300181575157316
43,United Parcel Service,UPS,158780768256,2020,January,96.541015625,-0.11566715887804878
43,United Parcel Service,UPS,158780768256,2020,February,85.22565460205078,-0.11720781006595318
43,United Parcel Service,UPS,158780768256,2020,March,87.98518371582031,0.0323790896843769
43,United Parcel Service,UPS,158780768256,2020,April,89.15306854248047,0.013273653328181468
43,United Parcel Service,UPS,158780768256,2020,May,94.894195556640625,0.06439629177120888
43,United Parcel Service,UPS,158780768256,2020,June,105.81021881103516,0.11503362445260369
43,United Parcel Service,UPS,158780768256,2020,July,135.8649444580078,0.28404369620146924
43,United Parcel Service,UPS,158780768256,2020,August,156.70947265625,0.15342094519962557
43,United Parcel Service,UPS,158780768256,2020,September,159.59234619140625,0.01839629402288894
43,United Parcel Service,UPS,158780768256,2020,October,150.47445678710937,-0.05713237271016357
43,United Parcel Service,UPS,158780768256,2020,November,164.8439483642578,0.09549455690993677
43,United Parcel Service,UPS,158780768256,2020,December,162.2711181640625,-0.015607671532533887
44,Intel,INTC,157917167616,2010,January,13.335707664489746,NA
44,Intel,INTC,157917167616,2010,February,14.225366592407228,0.06671253976918386
44,Intel,INTC,157917167616,2010,March,15.444886207580566,0.0857285193496704
44,Intel,INTC,157917167616,2010,April,15.82598114013672,0.024674505686491065
44,Intel,INTC,157917167616,2010,May,14.946728706359863,-0.055557530745879644
44,Intel,INTC,157917167616,2010,June,13.572081565856934,-0.09196976592731054
44,Intel,INTC,157917167616,2010,July,14.374547958374023,0.05912625772422718
44,Intel,INTC,157917167616,2010,August,12.424068450927734,-0.13568979790491564
44,Intel,INTC,157917167616,2010,September,13.499835014343262,0.08658730170914322
44,Intel,INTC,157917167616,2010,October,14.097484588623049,0.044270879877035395
44,Intel,INTC,157917167616,2010,November,14.994421005249023,0.06362386218530222
44,Intel,INTC,157917167616,2010,December,14.902297019958496,-0.006143884132523553
44,Intel,INTC,157917167616,2011,January,15.20700740814209,0.020447209431908264
44,Intel,INTC,157917167616,2011,February,15.342899322509766,0.00893613784227638
44,Intel,INTC,157917167616,2011,March,14.421035766601562,-0.060084051686093334
44,Intel,INTC,157917167616,2011,April,16.54345703125,0.14717536930071728
44,Intel,INTC,157917167616,2011,May,16.212421417236328,-0.020010062793305982
44,Intel,INTC,157917167616,2011,June,15.960344314575195,-0.015548393184076477
44,Intel,INTC,157917167616,2011,July,16.082778930664063,0.007671176365353114
44,Intel,INTC,157917167616,2011,August,14.639814376831056,-0.08972109609004154
44,Intel,INTC,157917167616,2011,September,15.519805908203123,0.060109473298018024
44,Intel,INTC,157917167616,2011,October,17.8470516204834,0.14995327428999547
44,Intel,INTC,157917167616,2011,November,18.277070999145508,0.024094701343754056
44,Intel,INTC,157917167616,2011,December,17.79280662536621,-0.026495731936585314
44,Intel,INTC,157917167616,2012,January,19.384990692138672,0.0894847058306458
44,Intel,INTC,157917167616,2012,February,19.880107879638672,0.025541265165568962
44,Intel,INTC,157917167616,2012,March,20.79719352722168,0.046130818461115726
44,Intel,INTC,157917167616,2012,April,21.0042781829834,0.009957336574796177
44,Intel,INTC,157917167616,2012,May,19.24946975708008,-0.08354528589918285
44,Intel,INTC,157917167616,2012,June,19.852880477905273,0.03134687492382762
44,Intel,INTC,157917167616,2012,July,19.145177841186523,-0.03564735291215643
44,Intel,INTC,157917167616,2012,August,18.65909767150879,-0.025389169727744326
44,Intel,INTC,157917167616,2012,September,17.028400421142578,-0.08739421804175333
44,Intel,INTC,157917167616,2012,October,16.254384994506836,-0.045454382531122495
44,Intel,INTC,157917167616,2012,November,14.857892990112305,-0.08591478575574993
44,Intel,INTC,157917167616,2012,December,15.655075073242188,0.05365377740036188
44,Intel,INTC,157917167616,2013,January,15.973944664001465,0.02036844852339881
44,Intel,INTC,157917167616,2013,February,16.022844314575195,0.0030612132195455555
44,Intel,INTC,157917167616,2013,March,16.759521484375,0.0459766790050931
44,Intel,INTC,157917167616,2013,April,18.37868881225586,0.09661178747796699
44,Intel,INTC,157917167616,2013,May,18.807445526123047,0.023329015374658847
44,Intel,INTC,157917167616,2013,June,18.768712997436523,-0.002059425275629536
44,Intel,INTC,157917167616,2013,July,18.07931327819824,-0.036731326188026034
44,Intel,INTC,157917167616,2013,August,17.192441940307617,-0.04905448145312552
44,Intel,INTC,157917167616,2013,September,17.927696228027344,0.042766134692938856
44,Intel,INTC,157917167616,2013,October,19.14008522033691,0.06762659166514508
44,Intel,INTC,157917167616,2013,November,18.821866989135746,-0.01662574787614051
44,Intel,INTC,157917167616,2013,December,20.495630264282227,0.08892652764535001
44,Intel,INTC,157917167616,2014,January,19.374523162841797,-0.05469981098332873
44,Intel,INTC,157917167616,2014,February,19.734622955322266,0.018586253166276656
44,Intel,INTC,157917167616,2014,March,20.57151222229004,0.042407157656998526
44,Intel,INTC,157917167616,2014,April,21.272905349731445,0.03409536060656831
44,Intel,INTC,157917167616,2014,May,21.962148666381836,0.032400055625645505
44,Intel,INTC,157917167616,2014,June,24.840057373046875,0.1310394875466054
44,Intel,INTC,157917167616,2014,July,27.243677139282227,0.0967638572704522
44,Intel,INTC,157917167616,2014,August,28.258403778076172,0.03724631714016413
44,Intel,INTC,157917167616,2014,September,28.177486419677734,-0.002863479446111388
44,Intel,INTC,157917167616,2014,October,27.522001266479492,-0.02326272625724644
44,Intel,INTC,157917167616,2014,November,30.341577529907227,0.10244808275849643
44,Intel,INTC,157917167616,2014,December,29.55961227416992,-0.02577206985914088
44,Intel,INTC,157917167616,2015,January,26.912364959716797,-0.08955622590376011
44,Intel,INTC,157917167616,2015,February,27.277677536010746,0.013574153621978568
44,Intel,INTC,157917167616,2015,March,25.653322219848633,-0.059548886228225004
44,Intel,INTC,157917167616,2015,April,26.70340156555176,0.040933464161248295
44,Intel,INTC,157917167616,2015,May,28.474756240844727,0.06633442076450924
44,Intel,INTC,157917167616,2015,June,25.136459350585938,-0.1172370664746999
44,Intel,INTC,157917167616,2015,July,23.921777725219727,-0.04832349729230646
44,Intel,INTC,157917167616,2015,August,23.77890396118164,-0.00597253956955967
44,Intel,INTC,157917167616,2015,September,25.11198616027832,0.0560615493999596
44,Intel,INTC,157917167616,2015,October,28.211402893066406,0.12342379901796405
44,Intel,INTC,157917167616,2015,November,29.173669815063477,0.03410914819246969
44,Intel,INTC,157917167616,2015,December,28.905168533325195,-0.009203548385936823
44,Intel,INTC,157917167616,2016,January,26.027240753173828,-0.09956446982252885
44,Intel,INTC,157917167616,2016,February,25.045921325683594,-0.03770355208976848
44,Intel,INTC,157917167616,2016,March,27.382080078125,0.0932750175992036
44,Intel,INTC,157917167616,2016,April,25.62996482849121,-0.06398766071221591
44,Intel,INTC,157917167616,2016,May,26.969757080078125,0.052274447528603385
44,Intel,INTC,157917167616,2016,June,28.002784729003903,0.03830318700530117
44,Intel,INTC,157917167616,2016,July,29.761491775512695,0.06280471972800657
44,Intel,INTC,157917167616,2016,August,30.87311553955078,0.03735107676802388
44,Intel,INTC,157917167616,2016,September,32.47311782836914,0.05182509963300064
44,Intel,INTC,157917167616,2016,October,29.995685577392575,-0.07629178892124222
44,Intel,INTC,157917167616,2016,November,30.07546615600586,0.002659735127821668
44,Intel,INTC,157917167616,2016,December,31.436233520507813,0.04524509636670145
44,Intel,INTC,157917167616,2017,January,31.91292381286621,0.015163721571397022
44,Intel,INTC,157917167616,2017,February,31.59953498840332,-0.009820122603010848
44,Intel,INTC,157917167616,2017,March,31.486059188842773,-0.00359105915964242
44,Intel,INTC,157917167616,2017,April,31.55588722229004,0.0022177444636199343
44,Intel,INTC,157917167616,2017,May,31.755474090576172,0.00632486948885884
44,Intel,INTC,157917167616,2017,June,29.67127799987793,-0.06563265548338178
44,Intel,INTC,157917167616,2017,July,31.192649841308594,0.05127422692871278
44,Intel,INTC,157917167616,2017,August,31.072397232055664,-0.003855158502554615
44,Intel,INTC,157917167616,2017,September,33.73929214477539,0.08582842491368639
44,Intel,INTC,157917167616,2017,October,40.30463790893555,0.19459050106884995
44,Intel,INTC,157917167616,2017,November,39.964168548583984,-0.008447399059155928
44,Intel,INTC,157917167616,2017,December,41.1406364440918,0.029438067604924494
44,Intel,INTC,157917167616,2018,January,42.90533447265625,0.04289428120448733
44,Intel,INTC,157917167616,2018,February,44.22831726074219,0.030834925408379697
44,Intel,INTC,157917167616,2018,March,46.7318000793457,0.056603618985650396
44,Intel,INTC,157917167616,2018,April,46.31904220581055,-0.008832483936726953
44,Intel,INTC,157917167616,2018,May,49.81727981567383,0.07552482614643617
44,Intel,INTC,157917167616,2018,June,44.86262512207031,-0.09945654824863903
44,Intel,INTC,157917167616,2018,July,43.40961456298828,-0.03238799680420881
44,Intel,INTC,157917167616,2018,August,43.97323989868164,0.012983882519286756
44,Intel,INTC,157917167616,2018,September,42.93815994262695,-0.02353886041691734
44,Intel,INTC,157917167616,2018,October,42.56589126586914,-0.008669879595567902
44,Intel,INTC,157917167616,2018,November,45.05403900146485,0.0584540264892984
44,Intel,INTC,157917167616,2018,December,42.87944412231445,-0.04826636917235533
44,Intel,INTC,157917167616,2019,January,43.05304718017578,0.004048631259447348
44,Intel,INTC,157917167616,2019,February,48.69571685791016,0.1310631894211801
44,Intel,INTC,157917167616,2019,March,49.37612533569336,0.013972655537006846
44,Intel,INTC,157917167616,2019,April,46.93031692504883,-0.04953423125075568
44,Intel,INTC,157917167616,2019,May,40.7419319152832,-0.1318632691027621
44,Intel,INTC,157917167616,2019,June,44.285118103027344,0.08696657279560699
44,Intel,INTC,157917167616,2019,July,46.7644157409668,0.05598489389079822
44,Intel,INTC,157917167616,2019,August,44.15569305419922,-0.055784353240240996
44,Intel,INTC,157917167616,2019,September,47.99287796020508,0.08690124965983162
44,Intel,INTC,157917167616,2019,October,52.649681091308594,0.09703112897219587
44,Intel,INTC,157917167616,2019,November,54.362892150878906,0.032539818362795916
44,Intel,INTC,157917167616,2019,December,56.04856872558594,0.031007853114742318
44,Intel,INTC,157917167616,2020,January,59.86942672729492,0.06817048300405178
44,Intel,INTC,157917167616,2020,February,52.2496452331543,-0.1272733331629967
44,Intel,INTC,157917167616,2020,March,50.93210983276367,-0.025216159736805275
44,Intel,INTC,157917167616,2020,April,56.446929931640625,0.10827786472983243
44,Intel,INTC,157917167616,2020,May,59.55770492553711,0.05510972868965152
44,Intel,INTC,157917167616,2020,June,56.62382507324219,-0.049261130125196194
44,Intel,INTC,157917167616,2020,July,45.1722412109375,-0.20223967292022768
44,Intel,INTC,157917167616,2020,August,48.54717254638672,0.07471250584378909
44,Intel,INTC,157917167616,2020,September,49.33803176879883,0.016290531063502103
44,Intel,INTC,157917167616,2020,October,42.19173049926758,-0.1448436634647137
44,Intel,INTC,157917167616,2020,November,46.404876708984375,0.09985715588958681
44,Intel,INTC,157917167616,2020,December,47.81573867797851,0.030403312519112432
45,Wells Fargo,WFC,155897102336,2010,January,20.559478759765625,NA
45,Wells Fargo,WFC,155897102336,2010,February,19.805618286132813,-0.036667295043884975
45,Wells Fargo,WFC,155897102336,2010,March,22.543928146362305,0.13825924647587293
45,Wells Fargo,WFC,155897102336,2010,April,23.985532760620117,0.06394646952822329
45,Wells Fargo,WFC,155897102336,2010,May,20.815183639526367,-0.13217755689374916
45,Wells Fargo,WFC,155897102336,2010,June,18.573335647583008,-0.10770253247664217
45,Wells Fargo,WFC,155897102336,2010,July,20.11868667602539,0.08320266524895774
45,Wells Fargo,WFC,155897102336,2010,August,17.11644172668457,-0.14922668649730858
45,Wells Fargo,WFC,155897102336,2010,September,18.257539749145508,0.06666677810037837
45,Wells Fargo,WFC,155897102336,2010,October,18.94074821472168,0.037420620464931345
45,Wells Fargo,WFC,155897102336,2010,November,19.81472969055176,0.04614292244013784
45,Wells Fargo,WFC,155897102336,2010,December,22.567378997802734,0.13891934688180563
45,Wells Fargo,WFC,155897102336,2011,January,23.60873031616211,0.04614409668312682
45,Wells Fargo,WFC,155897102336,2011,February,23.52739715576172,-0.0034450459347536966
45,Wells Fargo,WFC,155897102336,2011,March,23.177865982055664,-0.01485634689600403
45,Wells Fargo,WFC,155897102336,2011,April,21.277442932128903,-0.08199301227291898
45,Wells Fargo,WFC,155897102336,2011,May,20.82122039794922,-0.021441605348676025
45,Wells Fargo,WFC,155897102336,2011,June,20.59370231628418,-0.010927221234709586
45,Wells Fargo,WFC,155897102336,2011,July,20.505638122558594,-0.004276268170388693
45,Wells Fargo,WFC,155897102336,2011,August,19.24017333984375,-0.06171301644705633
45,Wells Fargo,WFC,155897102336,2011,September,17.780574798583984,-0.07586202657733535
45,Wells Fargo,WFC,155897102336,2011,October,19.100109100341797,0.07421212850008077
45,Wells Fargo,WFC,155897102336,2011,November,19.15605354309082,0.002929011685489394
45,Wells Fargo,WFC,155897102336,2011,December,20.415342330932617,0.06573842493231052
45,Wells Fargo,WFC,155897102336,2012,January,21.63759994506836,0.0598695625242502
45,Wells Fargo,WFC,155897102336,2012,February,23.273998260498047,0.07562753353348024
45,Wells Fargo,WFC,155897102336,2012,March,25.4687442779541,0.09430034293596655
45,Wells Fargo,WFC,155897102336,2012,April,24.93161392211914,-0.02108978558082678
45,Wells Fargo,WFC,155897102336,2012,May,24.064882278442383,-0.03476436168088581
45,Wells Fargo,WFC,155897102336,2012,June,25.108570098876953,0.04336974552206801
45,Wells Fargo,WFC,155897102336,2012,July,25.386384963989254,0.011064543461386802
45,Wells Fargo,WFC,155897102336,2012,August,25.71817970275879,0.01306979072602057
45,Wells Fargo,WFC,155897102336,2012,September,26.09605407714844,0.01469288957293962
45,Wells Fargo,WFC,155897102336,2012,October,25.46121406555176,-0.02432704997161202
45,Wells Fargo,WFC,155897102336,2012,November,25.108257293701172,-0.01386252717336559
45,Wells Fargo,WFC,155897102336,2012,December,25.998193740844727,0.03544397513270705
45,Wells Fargo,WFC,155897102336,2013,January,26.681737899780273,0.026291986502956853
45,Wells Fargo,WFC,155897102336,2013,February,26.873245239257813,0.0071774687314920425
45,Wells Fargo,WFC,155897102336,2013,March,28.336408615112305,0.05444684342466492
45,Wells Fargo,WFC,155897102336,2013,April,29.094802856445313,0.026763950634469
45,Wells Fargo,WFC,155897102336,2013,May,31.308164596557617,0.07607412743207446
45,Wells Fargo,WFC,155897102336,2013,June,31.86406707763672,0.017755831050544048
45,Wells Fargo,WFC,155897102336,2013,July,33.5858268737793,0.054034527103759694
45,Wells Fargo,WFC,155897102336,2013,August,31.934955596923828,-0.04915380773740355
45,Wells Fargo,WFC,155897102336,2013,September,32.12152862548828,0.005842282385463062
45,Wells Fargo,WFC,155897102336,2013,October,33.18654251098633,0.033155765963546434
45,Wells Fargo,WFC,155897102336,2013,November,34.46299743652344,0.03846302835296994
45,Wells Fargo,WFC,155897102336,2013,December,35.543399810791016,0.03134963452490008
45,Wells Fargo,WFC,155897102336,2014,January,35.496421813964844,-0.0013217080267011853
45,Wells Fargo,WFC,155897102336,2014,February,36.58711242675781,0.030726776307460773
45,Wells Fargo,WFC,155897102336,2014,March,39.203861236572266,0.07152105307716786
45,Wells Fargo,WFC,155897102336,2014,April,39.125030517578125,-0.002010789664784383
45,Wells Fargo,WFC,155897102336,2014,May,40.31096267700195,0.03031134145418779
45,Wells Fargo,WFC,155897102336,2014,June,41.723995208740234,0.035053306542451756
45,Wells Fargo,WFC,155897102336,2014,July,40.40622329711914,-0.03158307120467338
45,Wells Fargo,WFC,155897102336,2014,August,41.12045669555664,0.017676321619705126
45,Wells Fargo,WFC,155897102336,2014,September,41.46419525146485,0.008359307836806044
45,Wells Fargo,WFC,155897102336,2014,October,42.4394416809082,0.023520206373929292
45,Wells Fargo,WFC,155897102336,2014,November,43.838623046875,0.03296889192103185
45,Wells Fargo,WFC,155897102336,2014,December,44.11220932006836,0.0062407588144550935
45,Wells Fargo,WFC,155897102336,2015,January,41.778663635253906,-0.0529002224278264
45,Wells Fargo,WFC,155897102336,2015,February,44.3786735534668,0.062232960367332946
45,Wells Fargo,WFC,155897102336,2015,March,44.062782287597656,-0.007118087148065823
45,Wells Fargo,WFC,155897102336,2015,April,44.6297607421875,0.01286751369646104
45,Wells Fargo,WFC,155897102336,2015,May,45.63346481323242,0.022489568717229156
45,Wells Fargo,WFC,155897102336,2015,June,45.86179733276367,0.005003620050893878
45,Wells Fargo,WFC,155897102336,2015,July,47.19099807739258,0.02898274428680808
45,Wells Fargo,WFC,155897102336,2015,August,43.77268981933594,-0.07243559995172517
45,Wells Fargo,WFC,155897102336,2015,September,42.14752578735352,-0.03712735129346615
45,Wells Fargo,WFC,155897102336,2015,October,44.43751907348633,0.05433280467485766
45,Wells Fargo,WFC,155897102336,2015,November,45.536346435546875,0.024727468701468594
45,Wells Fargo,WFC,155897102336,2015,December,44.92478942871094,-0.013430085079433161
45,Wells Fargo,WFC,155897102336,2016,January,41.51163101196289,-0.0759749452396261
45,Wells Fargo,WFC,155897102336,2016,February,39.07623672485352,-0.05866775714997881
45,Wells Fargo,WFC,155897102336,2016,March,40.2755012512207,0.03069037929142282
45,Wells Fargo,WFC,155897102336,2016,April,41.62468338012695,0.033498828990126045
45,Wells Fargo,WFC,155897102336,2016,May,42.56446838378906,0.022577589241454622
45,Wells Fargo,WFC,155897102336,2016,June,39.71957015991211,-0.0668373958820651
45,Wells Fargo,WFC,155897102336,2016,July,40.25665664672851,0.01352196120587594
45,Wells Fargo,WFC,155897102336,2016,August,42.97395706176758,0.0674994060953617
45,Wells Fargo,WFC,155897102336,2016,September,37.45839309692383,-0.12834666253601193
45,Wells Fargo,WFC,155897102336,2016,October,38.92189025878906,0.039069939761655716
45,Wells Fargo,WFC,155897102336,2016,November,45.14033508300781,0.15976728732527437
45,Wells Fargo,WFC,155897102336,2016,December,47.00838851928711,0.04138324256663502
45,Wells Fargo,WFC,155897102336,2017,January,48.04904556274414,0.022137688107093042
45,Wells Fargo,WFC,155897102336,2017,February,49.70649337768555,0.034494916507281134
45,Wells Fargo,WFC,155897102336,2017,March,47.799991607666016,-0.03835518541880096
45,Wells Fargo,WFC,155897102336,2017,April,46.23699951171875,-0.03269858515407349
45,Wells Fargo,WFC,155897102336,2017,May,44.22642517089844,-0.04348410065646092
45,Wells Fargo,WFC,155897102336,2017,June,47.919158935546875,0.08349609425539337
45,Wells Fargo,WFC,155897102336,2017,July,46.647891998291016,-0.02652940839311814
45,Wells Fargo,WFC,155897102336,2017,August,44.48670196533203,-0.046329854155856845
45,Wells Fargo,WFC,155897102336,2017,September,48.040767669677734,0.07989051890417377
45,Wells Fargo,WFC,155897102336,2017,October,48.90314483642578,0.01795094476169997
45,Wells Fargo,WFC,155897102336,2017,November,49.5342903137207,0.012906030469124547
45,Wells Fargo,WFC,155897102336,2017,December,53.21844100952149,0.07437576419219033
45,Wells Fargo,WFC,155897102336,2018,January,57.70082473754883,0.08422613746286514
45,Wells Fargo,WFC,155897102336,2018,February,51.541595458984375,-0.10674421564301026
45,Wells Fargo,WFC,155897102336,2018,March,46.24712371826172,-0.10272230988534059
45,Wells Fargo,WFC,155897102336,2018,April,45.85005187988281,-0.008585871000278305
45,Wells Fargo,WFC,155897102336,2018,May,48.00003433227539,0.04689160348226139
45,Wells Fargo,WFC,155897102336,2018,June,49.28916549682617,0.026856880051937065
45,Wells Fargo,WFC,155897102336,2018,July,50.93390655517578,0.033369221040180065
45,Wells Fargo,WFC,155897102336,2018,August,52.37236404418945,0.028241648565782342
45,Wells Fargo,WFC,155897102336,2018,September,47.07064056396485,-0.10123131878773403
45,Wells Fargo,WFC,155897102336,2018,October,47.67067337036133,0.012747496086888506
45,Wells Fargo,WFC,155897102336,2018,November,49.0042839050293,0.0279754918565326
45,Wells Fargo,WFC,155897102336,2018,December,41.60128402709961,-0.15106842275823806
45,Wells Fargo,WFC,155897102336,2019,January,44.55650329589844,0.07103673210840705
45,Wells Fargo,WFC,155897102336,2019,February,45.44927978515625,0.0200369513587929
45,Wells Fargo,WFC,155897102336,2019,March,44.01902389526367,-0.03146927512720895
45,Wells Fargo,WFC,155897102336,2019,April,44.10102081298828,0.0018627609262692447
45,Wells Fargo,WFC,155897102336,2019,May,40.81135940551758,-0.07459377009481509
45,Wells Fargo,WFC,155897102336,2019,June,43.52476119995117,0.06648643500139693
45,Wells Fargo,WFC,155897102336,2019,July,44.527339935302734,0.02303467515297217
45,Wells Fargo,WFC,155897102336,2019,August,43.31715774536133,-0.027178407506484217
45,Wells Fargo,WFC,155897102336,2019,September,46.91685485839844,0.08310095353434373
45,Wells Fargo,WFC,155897102336,2019,October,48.02373504638672,0.0235923782898278
45,Wells Fargo,WFC,155897102336,2019,November,51.14084243774414,0.06490764178060222
45,Wells Fargo,WFC,155897102336,2019,December,50.52108001708984,-0.012118737023324682
45,Wells Fargo,WFC,155897102336,2020,January,44.07917022705078,-0.1275093443738721
45,Wells Fargo,WFC,155897102336,2020,February,38.76961517333984,-0.12045496832997422
45,Wells Fargo,WFC,155897102336,2020,March,27.23838806152344,-0.2974294962758855
45,Wells Fargo,WFC,155897102336,2020,April,27.5705623626709,0.012195079253484977
45,Wells Fargo,WFC,155897102336,2020,May,25.632400512695313,-0.07029823419923258
45,Wells Fargo,WFC,155897102336,2020,June,24.789928436279297,-0.03286746693891401
45,Wells Fargo,WFC,155897102336,2020,July,23.492334365844727,-0.05234359888411704
45,Wells Fargo,WFC,155897102336,2020,August,23.4820499420166,-4.3777785842676503e-4
45,Wells Fargo,WFC,155897102336,2020,September,22.85974884033203,-0.02650114036982276
45,Wells Fargo,WFC,155897102336,2020,October,20.856727600097656,-0.08762218929984017
45,Wells Fargo,WFC,155897102336,2020,November,26.71564292907715,0.28091249218559383
45,Wells Fargo,WFC,155897102336,2020,December,29.480003356933594,0.1034734756410347
46,Nextera Energy,NEE,154547208192,2010,January,8.423534393310547,NA
46,Nextera Energy,NEE,154547208192,2010,February,8.097156524658203,-0.03874595311340249
46,Nextera Energy,NEE,154547208192,2010,March,8.439414024353027,0.042268850633250116
46,Nextera Energy,NEE,154547208192,2010,April,9.0890045166015625,0.07697104210956558
46,Nextera Energy,NEE,154547208192,2010,May,8.718809127807617,-0.04073002583701694
46,Nextera Energy,NEE,154547208192,2010,June,8.602391242980957,-0.013352498388267154
46,Nextera Energy,NEE,154547208192,2010,July,9.2269287109375,0.07260044914443163
46,Nextera Energy,NEE,154547208192,2010,August,9.5673246383667,0.03689157444401815
46,Nextera Energy,NEE,154547208192,2010,September,9.684847831726074,0.012283809508050534
46,Nextera Energy,NEE,154547208192,2010,October,9.800589561462402,0.011950805190472482
46,Nextera Energy,NEE,154547208192,2010,November,9.100902557373049,-0.07139233815490477
46,Nextera Energy,NEE,154547208192,2010,December,9.3472137451171875,0.027064479175704516
46,Nextera Energy,NEE,154547208192,2011,January,9.611504554748535,0.02827482251268816
46,Nextera Energy,NEE,154547208192,2011,February,9.97287940979004,0.03759815676963598
46,Nextera Energy,NEE,154547208192,2011,March,10.01168155670166,0.0038907666800351115
46,Nextera Energy,NEE,154547208192,2011,April,10.275053024291992,0.0263064167691226
46,Nextera Energy,NEE,154547208192,2011,May,10.525708198547363,0.02439453827272513
46,Nextera Energy,NEE,154547208192,2011,June,10.53670883178711,0.0010451204833195238
46,Nextera Energy,NEE,154547208192,2011,July,10.131449699401855,-0.03846164289580343
46,Nextera Energy,NEE,154547208192,2011,August,10.505844116210937,0.036953686581613854
46,Nextera Energy,NEE,154547208192,2011,September,10.00574016571045,-0.04760245297460752
